date,close,volume,search_raw,log_volume,log_search,dlog_volume,dlog_search
2023-07-18,12230,931258,1.07731,13.744291639243036,0.07446719426858879,-0.8217204383709724,-0.3131733296056799
2023-07-19,12170,696135,0.90055,13.453298886024921,-0.10474959008863813,-0.2909927532181147,-0.17921678435722693
2023-07-20,13190,2753471,1.37597,14.828372855579094,0.3191589376746564,1.3750739695541725,0.4239085277632946
2023-07-21,13110,738183,1.04836,13.511947040323431,0.04722703931655266,-1.3164258152556627,-0.2719318983581038
2023-07-24,13450,1463509,1.09103,14.19634753473644,0.0871222050979681,0.6844004944130084,0.03989516578141544
2023-07-25,13430,730355,1.07731,13.501285996288248,0.07446719426858879,-0.6950615384481917,-0.01265501082937931
2023-07-26,12890,1065122,1.08036,13.878599904555466,0.07729431985186615,0.3773139082672188,0.0028271255832773567
2023-07-27,12200,571538,0.74513,13.256086251695068,-0.2941965778390032,-0.6225136528603983,-0.37149089769086935
2023-07-28,13800,1827271,1.2236,14.418334154956856,0.20179733411187198,1.1622479032617878,0.49599391195087517
2023-07-31,15180,6957100,3.25633,15.75527327881426,1.1806007946630384,1.3369391238574035,0.9788034605511664
2023-08-01,19730,14022004,25.15771,16.45613836801502,3.22516441024157,0.7008650892007591,2.0445636155785314
2023-08-02,25600,7663154,69.21189,15.851934206318532,4.237172668687816,-0.6042041616964866,1.0120082584462464
2023-08-03,25350,6824485,64.45311,15.736027438312751,4.165937982697325,-0.11590676800578059,-0.07123468599049154
2023-08-04,19100,4860129,43.83628,15.396575538734288,3.780461785047668,-0.33945189957846367,-0.3854761976496568
2023-08-07,24800,2266345,50.53637,14.633678959643092,3.9226932751027612,-0.7628965790911959,0.14223149005509317
2023-08-08,23200,39243678,77.56377,17.485300919155822,4.351100436735691,2.8516219595127303,0.4284071616329297
2023-08-09,26600,24918395,51.66854,17.031116843709846,3.944849085677699,-0.4541840754459763,-0.4062513510579917
2023-08-10,34550,16912503,73.99201,16.643563728844757,4.30395711441521,-0.3875531148650886,0.359108028737511
2023-08-11,40000,17224155,66.88812,16.661823317056907,4.203021372904873,0.01825958821214968,-0.10093574151033735
2023-08-14,40000,0,27.33367,-20.72326583694641,3.3081192756300446,-37.38508915400332,-0.8949020972748283
2023-08-16,52000,597445,69.45113,13.300417508341718,4.240623339780729,34.02368334528813,0.9325040641506845
2023-08-17,59900,26926945,100.0,17.108638016095018,4.605170185998092,3.8082205077532993,0.36454684621736266
2023-08-18,59900,0,37.09353,-20.72326583694641,3.613442560901031,-37.831903853041425,-0.9917276250970608
2023-08-21,42000,21267237,57.90997,16.872678277469127,4.05888956320959,37.59594411441554,0.4454470023085588
2023-08-22,54600,20417869,64.97577,16.831921006782984,4.1740144311845375,-0.04075727068614299,0.1151248679749477
2023-08-23,48550,20702763,70.00121,16.845777727589038,4.248512527628534,0.013856720806053602,0.07449809644399608
2023-08-24,53400,8527636,46.0031,15.958822741549993,3.8287087855444883,-0.8869549860390453,-0.41980374208404525
2023-08-25,51100,6424740,31.62313,15.67566672100068,3.453888814896251,-0.2831560205493133,-0.37481997064823735
2023-08-28,51800,3927433,27.07463,15.18349658976844,3.2985971270873065,-0.49217013123223907,-0.15529168780894453
2023-08-29,54600,13694830,35.81659,16.432528947312747,3.5784111939155596,1.2490323575443067,0.27981406682825316
2023-08-30,53000,4231786,24.82857,15.258134684133962,3.2119950062788534,-1.174394263178785,-0.36641618763670625
2023-08-31,48250,5925997,28.38509,15.594859500871848,3.345864007341637,0.33672481673788646,0.13386900106278343
2023-09-01,48350,2861194,21.76728,14.86674957819194,3.080407924904888,-0.7281099226799093,-0.2654560824367489
2023-09-04,49150,2613149,21.95318,14.776066565456436,3.0889120037886655,-0.09068301273550361,0.008504078883777577
2023-09-05,56000,6885495,36.9,15.744927582985376,3.6082115510735817,0.9688610175289405,0.5192995472849162
2023-09-06,52500,2066451,21.56614,14.541343201063157,3.0711244921850764,-1.2035843819222194,-0.5370870588885053
2023-09-07,52600,2546966,18.66485,14.750413404834411,2.9266420759560074,0.20907020377125463,-0.144482416229069
2023-09-08,53000,2777645,16.54984,14.837114004353799,2.806376434163047,0.08670059951938747,-0.1202656417929604
2023-09-11,51800,1216050,15.90985,14.011118459083963,2.7669384143354216,-0.8259955452698353,-0.039438019827625403
2023-09-12,48850,1873753,14.20625,14.443453929465042,2.653682008689108,0.4323354703810782,-0.11325640564631367
2023-09-13,45800,1554017,14.06302,14.256353749360834,2.643548657129864,-0.18710018010420804,-0.010133351559244108
2023-09-14,49000,7421854,25.2857,15.819939449161556,3.2302390185861527,1.563585699800722,0.5866903614562888
2023-09-15,47350,1502515,13.1777,14.222650928702732,2.5785260070936307,-1.5972885204588234,-0.651713011492522
2023-09-18,51000,2595464,20.3075,14.769275863993338,3.010990275992215,0.5466249352906054,0.43246426889858425
2023-09-19,49900,1513211,13.05122,14.22974444107753,2.568881616065763,-0.5395314229158075,-0.4421086599264519
2023-09-20,50100,1509912,12.24362,14.227561928947175,2.5050049850739486,-0.002182512130355363,-0.0638766309918144
2023-09-21,48000,2353002,10.63602,14.67120251768789,2.364246353879193,0.4436405887407151,-0.1407586311947555
2023-09-22,47000,1495824,9.46576,14.218187783536779,2.247681077370123,-0.45301473415111104,-0.11656527650907034
2023-09-25,40100,2898787,13.54341,14.879802931592884,2.6059000822310825,0.6616151480561054,0.3582190048609597
2023-09-26,38600,1436360,9.93051,14.17762269355005,2.2956118363555427,-0.7021802380428337,-0.3102882458755398
2023-09-27,41600,3210685,11.45887,14.981994867979218,2.4387641026727422,0.804372174429167,0.14315226631719957
2023-10-04,48250,7147213,28.49937,15.782233048472449,3.3498819818022105,0.8002381804932313,0.9111178791294683
2023-10-05,52400,4948349,18.02334,15.41456454355605,2.8916675846721014,-0.3676685049163986,-0.45821439713010914
2023-10-06,55900,4057983,16.55289,15.216196610103331,2.8065607089952707,-0.19836793345271886,-0.08510687567683073
2023-10-10,62700,9716733,31.61704,16.089360008827512,3.453696215792908,0.8731633987241807,0.6471355067976372
2023-10-11,64500,4568118,17.23859,15.334611861858251,2.847150475405931,-0.754748146969261,-0.6065457403869767
2023-10-12,56200,7137163,19.60046,15.780825916420161,2.975553035399844,0.44621405456191,0.12840255999391292
2023-10-13,57600,3941268,15.73766,15.18701305690995,2.7560565661813725,-0.5938128595102103,-0.21949646921847155
2023-10-16,52900,2926738,11.02307,14.889399050222469,2.3999903494100754,-0.29761400668748195,-0.35606621677129713
2023-10-17,53600,2735297,10.89202,14.821750580264254,2.3880304111117003,-0.06764846995821472,-0.01195993829837505
2023-10-18,50200,2488442,8.92481,14.727167369795948,2.18883503903574,-0.09458321046830598,-0.19919537207596028
2023-10-19,47300,2026213,9.53433,14.521679091532175,2.254898969252632,-0.2054882782637737,0.06606393021689172
2023-10-20,44050,1773574,9.04519,14.388507277727081,2.2022331248178975,-0.13317181380509346,-0.05266584443473432
2023-10-23,45500,1777798,9.77204,14.390886077803142,2.279525246817325,0.0023788000760607275,0.07729212199942737
2023-10-24,44100,1574382,7.46045,14.26937337228794,2.0096157342462457,-0.12151270551520099,-0.2699095125710791
2023-10-25,42100,1393424,7.44979,14.14727458548609,2.0081858442089504,-0.12209878680185149,-0.0014298900372953227
2023-10-26,41550,1349529,7.10389,14.115266200649836,1.9606425214765206,-0.0320083848362529,-0.04754332273242978
2023-10-27,40350,988751,6.39837,13.804197809441494,1.8560432705835468,-0.31106839120834273,-0.10459925089297384
2023-10-30,40450,928765,6.07685,13.741611025623927,1.8044864697812835,-0.06258678381756688,-0.051556800802263325
2023-10-31,38450,888479,5.14735,13.697266290957064,1.638482019330096,-0.04434473466686306,-0.1660044504511875
2023-11-01,37150,909327,6.12866,13.720460044443742,1.8129761291518458,0.023193753486678403,0.17449410982174984
2023-11-02,37900,1646843,8.0334,14.314370679783048,2.083607850673732,0.5939106353393058,0.2706317215218863
2023-11-03,35000,3234052,8.20558,14.989246398148858,2.10481441077011,0.6748757183658096,0.021206560096378002
2023-11-06,37600,2469427,8.07606,14.719496697886086,2.088904129967321,-0.26974970026277134,-0.01591028080278889
2023-11-07,33300,1641559,7.41017,14.311156958013163,2.002853381150093,-0.4083397398729236,-0.0860507488172284
2023-11-08,33000,1165564,6.31761,13.96871564800525,1.8433409722378438,-0.3424413100079118,-0.15951240891224905
2023-11-09,33350,800529,5.00716,13.593028038120615,1.6108688882995954,-0.37568760988463623,-0.23247208393824836
2023-11-10,32100,823882,4.86544,13.62178259475346,1.5821571536860433,0.028754556632845762,-0.028711734613552142
2023-11-13,38050,4279776,16.47365,15.269411229739783,2.8017621347549433,1.6476286349863223,1.2196049810689
2023-11-14,35050,2103727,11.24859,14.559221091569398,2.420242787551117,-0.7101901381703843,-0.3815193472038261
2023-11-15,40750,4577299,17.66677,15.336619644135254,2.8716854739801136,0.777398552565856,0.45144268642899643
2023-11-16,42000,4295033,15.79709,15.272969796723713,2.759825745918328,-0.06364984741154167,-0.11185972806178546
2023-11-17,42650,2027077,8.83643,14.522105411885805,2.1788829490410544,-0.7508643848379073,-0.5809427968772738
2023-11-20,41200,1109944,5.9519,13.919820121565401,1.783710496482396,-0.6022852903204043,-0.3951724525586584
2023-11-21,39150,1331807,5.42315,14.102047224689297,1.6906768276275965,0.18222710312389623,-0.09303366885479947
2023-11-22,42700,4320471,11.97696,15.278874982054974,2.482984804308795,1.1768277573656771,0.7923079766811987
2023-11-23,40550,2107360,7.40864,14.560946537232875,2.0026468868357408,-0.7179284448220997,-0.48033791747305443
2023-11-24,40300,917566,5.35458,13.729479790928599,1.6779522696380182,-0.831466746304276,-0.3246946171977225
2023-11-27,39550,894483,5.67305,13.70400117671957,1.7357268921606914,-0.025478614209028194,0.05777462252267318
2023-11-28,39300,938292,4.91725,13.751816480184031,1.5927494313512307,0.04781530346446061,-0.14297746080946072
2023-11-29,40250,1493074,5.82848,14.216347639928005,1.7627562461288333,0.46453115974397363,0.1700068147776026
2023-11-30,42150,1490796,5.62734,14.214820763460486,1.7276368617641773,-0.0015268764675191449,-0.035119384364656
2023-12-01,40850,1046164,4.9584,13.860640699079996,1.6010831082530248,-0.35418006438048977,-0.1265537535111525
2023-12-04,39400,530411,4.30926,13.181407456703598,1.4607661958711593,-0.679233242376398,-0.1403169123818655
2023-12-05,37350,720960,3.91613,13.488338936226018,1.365103921512544,0.3069314795224205,-0.0956622743586153
2023-12-06,38350,1025741,5.18544,13.840925836198187,1.645854698447495,0.3525868999721684,0.2807507769349511
2023-12-07,38900,1689755,7.82616,14.34009410597583,2.057471968378615,0.49916826977764295,0.41161726993112
2023-12-08,38500,656089,4.07155,13.394051729455494,1.4040237625815584,-0.9460423765203352,-0.6534482057970568
2023-12-11,39250,2054575,6.16523,14.535579571871718,1.8189254434629776,1.1415278424162238,0.4149016808814192
2023-12-12,38200,787637,5.22353,13.576792602805172,1.6531734187459561,-0.958786969066546,-0.16575202471702144
2023-12-13,33650,1729230,8.62463,14.363186780688272,2.154622063562477,0.7863941778830998,0.5014486448165207
2023-12-14,32150,1650147,6.74427,14.316374932817496,1.9086932556336142,-0.04681184787077619,-0.24592880792886262
2023-12-15,35800,7149079,15.10681,15.782494095184505,2.7151456355976102,1.4661191623670096,0.806452379963996
